Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
2.155,99.192801,375.60478,376.85163,0,0.049112644,0.7830832,0,0,0.093572531,8.27,3.7235985,0
2.156,98.835346,375.60478,376.25689,0,0.049112644,0.7830832,0,0,0.093425311,8.27,3.7235985,0
2.157,98.478455,375.60478,375.66308,0,0.049112644,0.7830832,0,0,0.093278321,8.27,3.7235985,0
2.158,98.122125,375.60478,375.0702,0,0.049112644,0.7830832,0,0,0.093131562,8.27,3.7235985,0
2.159,97.995476,375.60478,374.85943,0,0.049057071,0.78307648,0.055572577,0.0067197795,0.092985032,8.27,3.7236758,0.00038682618
2.16,97.639896,372.48493,374.26785,0,0.049057071,0.78307648,0,0,0.09293294,8.27,3.7236758,0
2.161,97.284902,372.48493,373.6772,0,0.049057071,0.78307648,0,0,0.092786727,8.27,3.7236758,0
2.162,96.930468,372.48493,373.08748,0,0.049057071,0.78307648,0,0,0.092640744,8.27,3.7236758,0
2.163,96.576592,372.48493,372.49869,0,0.049057071,0.78307648,0,0,0.092494989,8.27,3.7236758,0
2.164,96.223273,372.48493,371.91082,0,0.049057071,0.78307648,0,0,0.092349462,8.27,3.7236758,0
2.165,96.108065,372.48493,371.71909,0,0.048999467,0.78306951,0.057604553,0.006965484,0.092204164,8.27,3.723756,0.0004009619
2.166,95.755473,369.36507,371.13248,0,0.048999467,0.78306951,0,0,0.092156774,8.27,3.723756,0
2.167,95.403463,369.36507,370.54679,0,0.048999467,0.78306951,0,0,0.092011783,8.27,3.723756,0
2.168,95.052007,369.36507,369.96203,0,0.048999467,0.78306951,0,0,0.091867019,8.27,3.723756,0
2.169,94.701106,369.36507,369.37819,0,0.048999467,0.78306951,0,0,0.091722483,8.27,3.723756,0
2.17,94.350757,369.36507,368.79527,0,0.048999467,0.78306951,0,0,0.091578172,8.27,3.723756,0
2.171,94.237747,369.36507,368.60719,0,0.048942064,0.78306257,0.057402661,0.0069410715,0.091434087,8.27,3.7238359,0.00039954801
2.172,93.888116,366.24522,368.02551,0,0.048942064,0.78306257,0,0,0.0913876,8.27,3.7238359,0
2.173,93.539063,366.24522,367.44475,0,0.048942064,0.78306257,0,0,0.09124382,8.27,3.7238359,0
2.174,93.19056,366.24522,366.8649,0,0.048942064,0.78306257,0,0,0.091100265,8.27,3.7238359,0
2.175,92.842606,366.24522,366.28596,0,0.048942064,0.78306257,0,0,0.090956935,8.27,3.7238359,0
2.176,92.4952,366.24522,365.70794,0,0.048942064,0.78306257,0,0,0.09081383,8.27,3.7238359,0
2.177,92.378399,366.24522,365.51356,0,0.04888631,0.78305583,0.055754278,0.0067417507,0.090670949,8.27,3.7239135,0.00038806621
2.178,92.031713,363.12536,364.93677,0,0.04888631,0.78305583,0,0,0.0906229,8.27,3.7239135,0
2.179,91.685598,363.12536,364.3609,0,0.04888631,0.78305583,0,0,0.090480324,8.27,3.7239135,0
2.18,91.34003,363.12536,363.78593,0,0.04888631,0.78305583,0,0,0.090337971,8.27,3.7239135,0
2.181,90.995005,363.12536,363.21187,0,0.04888631,0.78305583,0,0,0.090195841,8.27,3.7239135,0
2.182,90.650524,363.12536,362.63872,0,0.04888631,0.78305583,0,0,0.090053934,8.27,3.7239135,0
2.183,90.525661,363.12536,362.43092,0,0.048833234,0.78304941,0.05307542,0.0064178258,0.089912249,8.27,3.7239874,0.00036941286
2.184,90.181909,360.00551,361.85902,0,0.048833234,0.78304941,0,0,0.089860882,8.27,3.7239874,0
2.185,89.838722,360.00551,361.28802,0,0.048833234,0.78304941,0,0,0.089719505,8.27,3.7239874,0
2.186,89.496076,360.00551,360.71792,0,0.048833234,0.78304941,0,0,0.089578349,8.27,3.7239874,0
2.187,89.15397,360.00551,360.14871,0,0.048833234,0.78304941,0,0,0.089437415,8.27,3.7239874,0
2.188,88.812403,360.00551,359.58041,0,0.048833234,0.78304941,0,0,0.089296701,8.27,3.7239874,0
2.189,88.67625,360.00551,359.35383,0,0.048783616,0.78304341,0.049618291,0.0059997933,0.089156208,8.27,3.7240565,0.00034534388
2.19,88.335426,356.88565,358.7868,0,0.048783616,0.78304341,0,0,0.089100196,8.27,3.7240565,0
2.191,87.995161,356.88565,358.22066,0,0.048783616,0.78304341,0,0,0.088960016,8.27,3.7240565,0
2.192,87.655432,356.88565,357.65541,0,0.048783616,0.78304341,0,0,0.088820055,8.27,3.7240565,0
2.193,87.316238,356.88565,357.09106,0,0.048783616,0.78304341,0,0,0.088680314,8.27,3.7240565,0
2.194,86.977579,356.88565,356.52759,0,0.048783616,0.78304341,0,0,0.088540791,8.27,3.7240565,0
2.195,86.827597,356.88565,356.27801,0,0.048738066,0.7830379,0.045549804,0.005507836,0.088401487,8.27,3.7241199,0.00031702128
2.196,86.489698,353.7658,355.71584,0,0.048738066,0.7830379,0,0,0.088339785,8.27,3.7241199,0
2.197,86.152352,353.7658,355.15456,0,0.048738066,0.7830379,0,0,0.0882008,8.27,3.7241199,0
2.198,85.815538,353.7658,354.59416,0,0.048738066,0.7830379,0,0,0.088062034,8.27,3.7241199,0
2.199,85.479254,353.7658,354.03465,0,0.048738066,0.7830379,0,0,0.087923485,8.27,3.7241199,0
2.2,85.1435,353.7658,353.47602,0,0.048738066,0.7830379,0,0,0.087785152,8.27,3.7241199,0
2.201,84.977638,353.7658,353.20002,0,0.048697079,0.78303295,0.040987447,0.0049561604,0.087647037,8.27,3.724177,0.00028526295
2.202,84.642666,350.64594,352.64272,0,0.048697079,0.78303295,0,0,0.0875788,8.27,3.724177,0
2.203,84.30824,350.64594,352.0863,0,0.048697079,0.78303295,0,0,0.087441012,8.27,3.724177,0
2.204,83.974341,350.64594,351.53075,0,0.048697079,0.78303295,0,0,0.08730344,8.27,3.724177,0
2.205,83.640968,350.64594,350.97608,0,0.048697079,0.78303295,0,0,0.087166083,8.27,3.724177,0
2.206,83.30812,350.64594,350.42229,0,0.048697079,0.78303295,0,0,0.087028942,8.27,3.724177,0
2.207,83.124682,350.64594,350.11705,0,0.048661061,0.78302859,0.036017856,0.0043552426,0.086892015,8.27,3.7242271,0.00025067193
2.208,82.79264,347.52608,349.56462,0,0.048661061,0.78302859,0,0,0.086816546,8.27,3.7242271,0
2.209,82.461138,347.52608,349.01307,0,0.048661061,0.78302859,0,0,0.086679955,8.27,3.7242271,0
2.21,82.130158,347.52608,348.46238,0,0.048661061,0.78302859,0,0,0.086543579,8.27,3.7242271,0
2.211,81.799699,347.52608,347.91256,0,0.048661061,0.78302859,0,0,0.086407417,8.27,3.7242271,0
2.212,81.469761,347.52608,347.3636,0,0.048661061,0.78302859,0,0,0.086271468,8.27,3.7242271,0
2.213,81.267327,347.52608,347.02677,0,0.048630354,0.78302488,0.030707354,0.0037131021,0.086135732,8.27,3.7242698,0.00021370979
2.214,80.938221,344.40623,346.47922,0,0.048630354,0.78302488,0,0,0.086052444,8.27,3.7242698,0
2.215,80.609648,344.40623,345.93254,0,0.048630354,0.78302488,0,0,0.085917055,8.27,3.7242698,0
2.216,80.281592,344.40623,345.38672,0,0.048630354,0.78302488,0,0,0.085781877,8.27,3.7242698,0
2.217,79.954053,344.40623,344.84176,0,0.048630354,0.78302488,0,0,0.085646911,8.27,3.7242698,0
2.218,79.62703,344.40623,344.29765,0,0.048630354,0.78302488,0,0,0.085512156,8.27,3.7242698,0
2.219,79.404396,344.40623,343.92722,0,0.048605245,0.78302184,0.025108407,0.003036083,0.085377613,8.27,3.7243048,0.00017474155
2.22,79.078234,341.28637,343.38456,0,0.048605245,0.78302184,0,0,0.085286012,8.27,3.7243048,0
2.221,78.752597,341.28637,342.84277,0,0.048605245,0.78302184,0,0,0.085151826,8.27,3.7243048,0
2.222,78.427473,341.28637,342.30182,0,0.048605245,0.78302184,0,0,0.08501785,8.27,3.7243048,0
2.223,78.102861,341.28637,341.76173,0,0.048605245,0.78302184,0,0,0.084884083,8.27,3.7243048,0
2.224,77.778761,341.28637,341.22249,0,0.048605245,0.78302184,0,0,0.084750527,8.27,3.7243048,0
2.225,77.5349,341.28637,340.81674,0,0.048585981,0.78301951,0.019263926,0.0023293743,0.084617179,8.27,3.7243316,0.00013406572
2.226,77.211691,338.16652,340.279,0,0.048585981,0.78301951,0,0,0.084516841,8.27,3.7243316,0
2.227,76.888999,338.16652,339.74211,0,0.048585981,0.78301951,0,0,0.084383862,8.27,3.7243316,0
2.228,76.566815,338.16652,339.20606,0,0.048585981,0.78301951,0,0,0.084251091,8.27,3.7243316,0
2.229,76.24514,338.16652,338.67085,0,0.048585981,0.78301951,0,0,0.084118529,8.27,3.7243316,0
2.23,75.923971,338.16652,338.13649,0,0.048585981,0.78301951,0,0,0.083986174,8.27,3.7243316,0
2.231,75.658008,338.16652,337.69397,0,0.048572771,0.78301792,0.013210647,0.001597418,0.083854026,8.27,3.72435,9.193776e-05
2.232,75.337761,335.04666,337.16116,0,0.048572771,0.78301792,0,0,0.08374459,8.27,3.72435,0
2.233,75.018025,335.04666,336.62918,0,0.048572771,0.78301792,0,0,0.083612822,8.27,3.72435,0
2.234,74.698793,335.04666,336.09804,0,0.048572771,0.78301792,0,0,0.083481261,8.27,3.72435,0
2.235,74.380063,335.04666,335.56774,0,0.048572771,0.78301792,0,0,0.083349906,8.27,3.72435,0
2.236,74.061836,335.04666,335.03828,0,0.048572771,0.78301792,0,0,0.083218757,8.27,3.72435,0
2.237,73.773039,335.04666,334.55777,0,0.048565787,0.78301707,0.0069836434,0.00084445507,0.083087813,8.27,3.7243597,4.8601507e-05
2.238,73.455767,331.92681,334.0299,0,0.048565787,0.78301707,0,0,0.082968978,8.27,3.7243597,0
2.239,73.138998,331.92681,333.50286,0,0.048565787,0.78301707,0,0,0.082838426,8.27,3.7243597,0
2.24,72.822728,331.92681,332.97665,0,0.048565787,0.78301707,0,0,0.082708079,8.27,3.7243597,0
2.241,72.506956,331.92681,332.45127,0,0.048565787,0.78301707,0,0,0.082577937,8.27,3.7243597,0
2.242,72.191682,331.92681,331.92672,0,0.048565787,0.78301707,0,0,0.082447998,8.27,3.7243597,0
2.243,71.8798,331.92681,331.40781,0,0.048565088,0.78301699,0.00069853716,8.4466403e-05,0.082318263,8.27,3.7243607,4.8613407e-06
2.244,71.565513,328.80695,330.88491,0,0.048565088,0.78301699,0,0,0.082189923,8.27,3.7243607,0
2.245,71.251723,328.80695,330.36282,0,0.048565088,0.78301699,0,0,0.082060593,8.27,3.7243607,0
2.246,70.938427,328.80695,329.84156,0,0.048565088,0.78301699,0,0,0.081931465,8.27,3.7243607,0
2.247,70.625624,328.80695,329.32113,0,0.048565088,0.78301699,0,0,0.08180254,8.27,3.7243607,0
2.248,70.313315,328.80695,328.80151,0,0.048565088,0.78301699,0,0,0.081673817,8.27,3.7243607,0
2.249,70.024827,328.80695,328.32152,0,0.04855946,0.78301631,0.0056280996,0.00068054408,0.081545296,8.27,3.7243685,3.9167712e-05
2.25,69.713463,325.68709,327.80348,0,0.04855946,0.78301631,0,0,0.081426576,8.27,3.7243685,0
2.251,69.402592,325.68709,327.28626,0,0.04855946,0.78301631,0,0,0.081298443,8.27,3.7243685,0
2.252,69.092211,325.68709,326.76985,0,0.04855946,0.78301631,0,0,0.08117051,8.27,3.7243685,0
2.253,68.782318,325.68709,326.25425,0,0.04855946,0.78301631,0,0,0.081042779,8.27,3.7243685,0
2.254,68.472915,325.68709,325.73947,0,0.04855946,0.78301631,0,0,0.080915247,8.27,3.7243685,0
2.255,68.163999,325.68709,325.2255,0,0.04855946,0.78301631,0,0,0.080787916,8.27,3.7243685,0
2.256,68.070363,325.68709,325.06968,0,0.048507607,0.78301004,0.051853092,0.0062700232,0.080660784,8.27,3.7244407,0.00036086119
2.257,67.762072,322.56724,324.55678,0,0.048507607,0.78301004,0,0,0.08062224,8.27,3.7244407,0
2.258,67.454288,322.56724,324.04469,0,0.048507607,0.78301004,0,0,0.080495372,8.27,3.7244407,0
2.259,67.146988,322.56724,323.53341,0,0.048507607,0.78301004,0,0,0.080368704,8.27,3.7244407,0
2.26,66.840173,322.56724,323.02294,0,0.048507607,0.78301004,0,0,0.080242234,8.27,3.7244407,0
2.261,66.533842,322.56724,322.51327,0,0.048507607,0.78301004,0,0,0.080115963,8.27,3.7244407,0
2.262,66.301532,322.56724,322.12675,0,0.048489872,0.78300789,0.017734903,0.0021444865,0.079989889,8.27,3.7244654,0.00012342011
2.263,65.996046,319.44738,321.6185,0,0.048489872,0.78300789,0,0,0.079894276,8.27,3.7244654,0
2.264,65.691048,319.44738,321.11105,0,0.048489872,0.78300789,0,0,0.079768551,8.27,3.7244654,0
2.265,65.386532,319.44738,320.6044,0,0.048489872,0.78300789,0,0,0.079643024,8.27,3.7244654,0
2.266,65.082495,319.44738,320.09855,0,0.048489872,0.78300789,0,0,0.079517694,8.27,3.7244654,0
2.267,64.778937,319.44738,319.59349,0,0.048489872,0.78300789,0,0,0.07939256,8.27,3.7244654,0
2.268,64.475857,319.44738,319.08923,0,0.048489872,0.78300789,0,0,0.079267622,8.27,3.7244654,0
2.269,64.362693,319.44738,318.90092,0,0.048444173,0.78300237,0.045699671,0.0055259578,0.07914288,8.27,3.724529,0.00031802942
2.27,64.060261,316.32753,318.39777,0,0.048444173,0.78300237,0,0,0.079096296,8.27,3.724529,0
2.271,63.758325,316.32753,317.89542,0,0.048444173,0.78300237,0,0,0.078971827,8.27,3.724529,0
2.272,63.456864,316.32753,317.39385,0,0.048444173,0.78300237,0,0,0.078847553,8.27,3.724529,0
2.273,63.155878,316.32753,316.89308,0,0.048444173,0.78300237,0,0,0.078723474,8.27,3.724529,0
2.274,62.855366,316.32753,316.39309,0,0.048444173,0.78300237,0,0,0.078599589,8.27,3.724529,0
2.275,62.555328,316.32753,315.8939,0,0.048444173,0.78300237,0,0,0.078475899,8.27,3.724529,0
2.276,62.464304,316.32753,315.74242,0,0.048393874,0.78299628,0.050298984,0.006082102,0.078352402,8.27,3.724599,0.00035003061
2.277,62.164873,313.20767,315.24427,0,0.048393874,0.78299628,0,0,0.078314928,8.27,3.724599,0
2.278,61.865934,313.20767,314.7469,0,0.048393874,0.78299628,0,0,0.078191688,8.27,3.724599,0
2.279,61.567466,313.20767,314.25032,0,0.048393874,0.78299628,0,0,0.078068642,8.27,3.724599,0
2.28,61.269469,313.20767,313.75452,0,0.048393874,0.78299628,0,0,0.077945789,8.27,3.724599,0
2.281,60.971941,313.20767,313.2595,0,0.048393874,0.78299628,0,0,0.077823129,8.27,3.724599,0
2.282,60.674882,313.20767,312.76526,0,0.048393874,0.78299628,0,0,0.07770066,8.27,3.724599,0
2.283,60.589047,313.20767,312.62241,0,0.048343054,0.78299014,0.050819919,0.006145093,0.077578384,8.27,3.7246697,0.00035364915
2.284,60.292582,310.08782,312.1292,0,0.048343054,0.78299014,0,0,0.077543044,8.27,3.7246697,0
2.285,59.996605,310.08782,311.63676,0,0.048343054,0.78299014,0,0,0.07742102,8.27,3.7246697,0
2.286,59.701094,310.08782,311.1451,0,0.048343054,0.78299014,0,0,0.077299187,8.27,3.7246697,0
2.287,59.406049,310.08782,310.65421,0,0.048343054,0.78299014,0,0,0.077177544,8.27,3.7246697,0
2.288,59.111468,310.08782,310.16409,0,0.048343054,0.78299014,0,0,0.077056093,8.27,3.7246697,0
2.289,58.817352,310.08782,309.67475,0,0.048343054,0.78299014,0,0,0.076934832,8.27,3.7246697,0
2.29,58.727464,310.08782,309.52517,0,0.048293935,0.7829842,0.04911891,0.0059394087,0.076813762,8.27,3.7247381,0.00034180555
2.291,58.433945,306.96796,309.03685,0,0.048293935,0.7829842,0,0,0.076776752,8.27,3.7247381,0
2.292,58.140907,306.96796,308.5493,0,0.048293935,0.7829842,0,0,0.076655933,8.27,3.7247381,0
2.293,57.848331,306.96796,308.06252,0,0.048293935,0.7829842,0,0,0.076535304,8.27,3.7247381,0
2.294,57.556216,306.96796,307.57651,0,0.048293935,0.7829842,0,0,0.076414865,8.27,3.7247381,0
2.295,57.264562,306.96796,307.09127,0,0.048293935,0.7829842,0,0,0.076294614,8.27,3.7247381,0
2.296,56.973367,306.96796,306.60679,0,0.048293935,0.7829842,0,0,0.076174551,8.27,3.7247381,0
2.297,56.873286,306.96796,306.44024,0,0.048247992,0.78297864,0.045943053,0.0055553873,0.076054677,8.27,3.724802,0.00031969974
2.298,56.5827,303.84811,305.95681,0,0.048247992,0.78297864,0,0,0.07601347,8.27,3.724802,0
2.299,56.292589,303.84811,305.47413,0,0.048247992,0.78297864,0,0,0.075893853,8.27,3.724802,0
2.3,56.002936,303.84811,304.99221,0,0.048247992,0.78297864,0,0,0.075774423,8.27,3.724802,0
2.301,55.713739,303.84811,304.51106,0,0.048247992,0.78297864,0,0,0.075655181,8.27,3.724802,0
2.302,55.424997,303.84811,304.03066,0,0.048247992,0.78297864,0,0,0.075536125,8.27,3.724802,0
2.303,55.136711,303.84811,303.55102,0,0.048247992,0.78297864,0,0,0.075417257,8.27,3.724802,0
2.304,55.021907,303.84811,303.35999,0,0.048206312,0.7829736,0.041679532,0.0050398467,0.075298574,8.27,3.72486,0.00029002658
2.305,54.734248,300.72825,302.88142,0,0.048206312,0.7829736,0,0,0.075251304,8.27,3.72486,0
2.306,54.447059,300.72825,302.4036,0,0.048206312,0.7829736,0,0,0.075132886,8.27,3.72486,0
2.307,54.160323,300.72825,301.92654,0,0.048206312,0.7829736,0,0,0.075014653,8.27,3.72486,0
2.308,53.874038,300.72825,301.45023,0,0.048206312,0.7829736,0,0,0.074896606,8.27,3.72486,0
2.309,53.588205,300.72825,300.97467,0,0.048206312,0.7829736,0,0,0.074778744,8.27,3.72486,0
2.31,53.302822,300.72825,300.49986,0,0.048206312,0.7829736,0,0,0.074661066,8.27,3.72486,0
2.311,53.1697,300.72825,300.27836,0,0.048169758,0.78296918,0.036554417,0.0044201229,0.074543574,8.27,3.7249109,0.00025435956
2.312,52.88497,297.60839,299.80466,0,0.048169758,0.78296918,0,0,0.074488761,8.27,3.7249109,0
2.313,52.600703,297.60839,299.33171,0,0.048169758,0.78296918,0,0,0.074371542,8.27,3.7249109,0
2.314,52.316884,297.60839,298.8595,0,0.048169758,0.78296918,0,0,0.074254506,8.27,3.7249109,0
2.315,52.033512,297.60839,298.38804,0,0.048169758,0.78296918,0,0,0.074137654,8.27,3.7249109,0
2.316,51.750587,297.60839,297.91732,0,0.048169758,0.78296918,0,0,0.074020985,8.27,3.7249109,0
2.317,51.468107,297.60839,297.44734,0,0.048169758,0.78296918,0,0,0.0739045,8.27,3.7249109,0
2.318,51.313647,297.60839,297.19034,0,0.048139052,0.78296547,0.030705419,0.0037128681,0.073788197,8.27,3.7249536,0.00021365709
2.319,51.031851,294.48854,296.72151,0,0.048139052,0.78296547,0,0,0.073724597,8.27,3.7249536,0
2.32,50.75051,294.48854,296.25343,0,0.048139052,0.78296547,0,0,0.073608579,8.27,3.7249536,0
2.321,50.469613,294.48854,295.78609,0,0.048139052,0.78296547,0,0,0.073492743,8.27,3.7249536,0
2.322,50.189159,294.48854,295.31948,0,0.048139052,0.78296547,0,0,0.073377088,8.27,3.7249536,0
2.323,49.909146,294.48854,294.85361,0,0.048139052,0.78296547,0,0,0.073261615,8.27,3.7249536,0
2.324,49.629575,294.48854,294.38847,0,0.048139052,0.78296547,0,0,0.073146323,8.27,3.7249536,0
2.325,49.451078,294.48854,294.09148,0,0.048114842,0.78296254,0.024210472,0.0029275056,0.073031212,8.27,3.7249873,0.00016846145
2.326,49.172224,291.36868,293.62755,0,0.048114842,0.78296254,0,0,0.072957713,8.27,3.7249873,0
2.327,48.893819,291.36868,293.16435,0,0.048114842,0.78296254,0,0,0.0728429,8.27,3.7249873,0
2.328,48.615853,291.36868,292.70189,0,0.048114842,0.78296254,0,0,0.072728267,8.27,3.7249873,0
2.329,48.338325,291.36868,292.24015,0,0.048114842,0.78296254,0,0,0.072613813,8.27,3.7249873,0
2.33,48.061234,291.36868,291.77914,0,0.048114842,0.78296254,0,0,0.072499539,8.27,3.7249873,0
2.331,47.784579,291.36868,291.31885,0,0.048114842,0.78296254,0,0,0.072385445,8.27,3.7249873,0
2.332,47.579429,291.36868,290.97752,0,0.048097753,0.78296048,0.017089398,0.0020664326,0.072271529,8.27,3.7250111,0.00011891048
2.333,47.303531,288.24883,290.51851,0,0.048097753,0.78296048,0,0,0.072187053,8.27,3.7250111,0
2.334,47.028074,288.24883,290.06022,0,0.048097753,0.78296048,0,0,0.07207345,8.27,3.7250111,0
2.335,46.753051,288.24883,289.60265,0,0.048097753,0.78296048,0,0,0.071960025,8.27,3.7250111,0
2.336,46.478462,288.24883,289.1458,0,0.048097753,0.78296048,0,0,0.071846778,8.27,3.7250111,0
2.337,46.204306,288.24883,288.68967,0,0.048097753,0.78296048,0,0,0.071733709,8.27,3.7250111,0
2.338,45.930581,288.24883,288.23426,0,0.048097753,0.78296048,0,0,0.071620817,8.27,3.7250111,0
2.339,45.69574,288.24883,287.84354,0,0.048088511,0.78295936,0.0092418699,0.0011175175,0.071508103,8.27,3.725024,6.4305844e-05
2.34,45.422816,285.12897,287.38947,0,0.048088511,0.78295936,0,0,0.071411398,8.27,3.725024,0
2.341,45.150325,285.12897,286.93611,0,0.048088511,0.78295936,0,0,0.071299012,8.27,3.725024,0
2.342,44.878263,285.12897,286.48347,0,0.048088511,0.78295936,0,0,0.071186803,8.27,3.725024,0
2.343,44.60663,285.12897,286.03154,0,0.048088511,0.78295936,0,0,0.07107477,8.27,3.725024,0
2.344,44.335425,285.12897,285.58033,0,0.048088511,0.78295936,0,0,0.070962913,8.27,3.725024,0
2.345,44.064648,285.12897,285.12982,0,0.048088511,0.78295936,0,0,0.070851231,8.27,3.725024,0
2.346,43.794297,285.12897,284.68003,0,0.048088511,0.78295936,0,0,0.070739724,8.27,3.725024,0
2.347,43.737763,285.12897,284.58594,0,0.048037186,0.78295315,0.05132471,0.0062061318,0.070628393,8.27,3.7250954,0.00035712117
2.348,43.467919,282.00912,284.13702,0,0.048037186,0.78295315,0,0,0.070605104,8.27,3.7250954,0
2.349,43.198519,282.00912,283.6888,0,0.048037186,0.78295315,0,0,0.070493988,8.27,3.7250954,0
2.35,42.929544,282.00912,283.2413,0,0.048037186,0.78295315,0,0,0.070383046,8.27,3.7250954,0
2.351,42.660992,282.00912,282.7945,0,0.048037186,0.78295315,0,0,0.070272278,8.27,3.7250954,0
2.352,42.392864,282.00912,282.3484,0,0.048037186,0.78295315,0,0,0.070161684,8.27,3.7250954,0
2.353,42.125159,282.00912,281.90301,0,0.048037186,0.78295315,0,0,0.070051263,8.27,3.7250954,0
2.354,41.961742,282.00912,281.63111,0,0.048012227,0.78295014,0.024959221,0.0030180437,0.069941016,8.27,3.7251301,0.0001736648
2.355,41.694712,278.88926,281.18686,0,0.048012227,0.78295014,0,0,0.069873713,8.27,3.7251301,0
2.356,41.428111,278.88926,280.7433,0,0.048012227,0.78295014,0,0,0.069763747,8.27,3.7251301,0
2.357,41.161931,278.88926,280.30045,0,0.048012227,0.78295014,0,0,0.069653952,8.27,3.7251301,0
2.358,40.89617,278.88926,279.85829,0,0.048012227,0.78295014,0,0,0.069544331,8.27,3.7251301,0
2.359,40.630828,278.88926,279.41683,0,0.048012227,0.78295014,0,0,0.069434881,8.27,3.7251301,0
2.36,40.365904,278.88926,278.97606,0,0.048012227,0.78295014,0,0,0.069325603,8.27,3.7251301,0
2.361,40.101398,278.88926,278.536,0,0.048012227,0.78295014,0,0,0.069216496,8.27,3.7251301,0
2.362,40.026842,278.88926,278.41193,0,0.047966672,0.78294463,0.045555005,0.005508465,0.06910756,8.27,3.7251935,0.0003169661
2.363,39.762863,275.7694,277.97276,0,0.047966672,0.78294463,0,0,0.069076848,8.27,3.7251935,0
2.364,39.499316,275.7694,277.53429,0,0.047966672,0.78294463,0,0,0.068968136,8.27,3.7251935,0
2.365,39.236184,275.7694,277.09651,0,0.047966672,0.78294463,0,0,0.068859593,8.27,3.7251935,0
2.366,38.973467,275.7694,276.65942,0,0.047966672,0.78294463,0,0,0.068751222,8.27,3.7251935,0
2.367,38.711164,275.7694,276.22301,0,0.047966672,0.78294463,0,0,0.06864302,8.27,3.7251935,0
2.368,38.449275,275.7694,275.7873,0,0.047966672,0.78294463,0,0,0.068534988,8.27,3.7251935,0
2.369,38.187798,275.7694,275.35227,0,0.047966672,0.78294463,0,0,0.068427126,8.27,3.7251935,0
2.37,38.132787,275.7694,275.26072,0,0.047917155,0.78293864,0.049516964,0.005987541,0.068319432,8.27,3.7252624,0.00034452706
2.371,37.871801,272.64955,274.82653,0,0.047917155,0.78293864,0,0,0.068296768,8.27,3.7252624,0
2.372,37.611244,272.64955,274.39304,0,0.047917155,0.78293864,0,0,0.068189283,8.27,3.7252624,0
2.373,37.351098,272.64955,273.96022,0,0.047917155,0.78293864,0,0,0.068081967,8.27,3.7252624,0
2.374,37.091361,272.64955,273.52809,0,0.047917155,0.78293864,0,0,0.06797482,8.27,3.7252624,0
2.375,36.832034,272.64955,273.09664,0,0.047917155,0.78293864,0,0,0.06786784,8.27,3.7252624,0
2.376,36.573116,272.64955,272.66587,0,0.047917155,0.78293864,0,0,0.067761028,8.27,3.7252624,0
2.377,36.314605,272.64955,272.23577,0,0.047917155,0.78293864,0,0,0.067654384,8.27,3.7252624,0
2.378,36.261841,272.64955,272.14796,0,0.047867823,0.78293267,0.049331844,0.0059651565,0.067547908,8.27,3.7253311,0.00034323269
2.379,36.003814,269.52969,271.7187,0,0.047867823,0.78293267,0,0,0.067526168,8.27,3.7253311,0
2.38,35.74621,269.52969,271.29012,0,0.047867823,0.78293267,0,0,0.067419896,8.27,3.7253311,0
2.381,35.489012,269.52969,270.86221,0,0.047867823,0.78293267,0,0,0.067313792,8.27,3.7253311,0
2.382,35.23222,269.52969,270.43498,0,0.047867823,0.78293267,0,0,0.067207853,8.27,3.7253311,0
2.383,34.975832,269.52969,270.00842,0,0.047867823,0.78293267,0,0,0.067102081,8.27,3.7253311,0
2.384,34.719849,269.52969,269.58253,0,0.047867823,0.78293267,0,0,0.066996475,8.27,3.7253311,0
2.385,34.464269,269.52969,269.15731,0,0.047867823,0.78293267,0,0,0.066891035,8.27,3.7253311,0
2.386,34.404012,269.52969,269.05704,0,0.04782101,0.78292701,0.046813374,0.0056606257,0.06678576,8.27,3.7253962,0.00032570411
2.387,34.148923,266.40984,268.63266,0,0.04782101,0.78292701,0,0,0.066760933,8.27,3.7253962,0
2.388,33.894251,266.40984,268.20896,0,0.04782101,0.78292701,0,0,0.066655866,8.27,3.7253962,0
2.389,33.639981,266.40984,267.78592,0,0.04782101,0.78292701,0,0,0.066550964,8.27,3.7253962,0
2.39,33.386111,266.40984,267.36355,0,0.04782101,0.78292701,0,0,0.066446227,8.27,3.7253962,0
2.391,33.132642,266.40984,266.94185,0,0.04782101,0.78292701,0,0,0.066341653,8.27,3.7253962,0
2.392,32.879572,266.40984,266.52081,0,0.04782101,0.78292701,0,0,0.066237244,8.27,3.7253962,0
2.393,32.626901,266.40984,266.10043,0,0.04782101,0.78292701,0,0,0.066132999,8.27,3.7253962,0
2.394,32.552425,266.40984,265.9765,0,0.047778325,0.78292185,0.042684591,0.0051613774,0.066028918,8.27,3.7254556,0.0002969729
2.395,32.300263,263.28998,265.557,0,0.047778325,0.78292185,0,0,0.065998233,8.27,3.7254556,0
2.396,32.048513,263.28998,265.13816,0,0.047778325,0.78292185,0,0,0.065894366,8.27,3.7254556,0
